indicator_id,조사연도,주기,조사명,학교급,대분류코드,대분류,소주제코드,소주제,응답주체,지표명,통계유형,시계열비교가능,응답수,결측수,평균,표준편차,중앙값,백분위25,백분위75,절사평균,환산100,상위2선지비율,긍정응답률
ST_PRIVED_TYPE_01,2021,1주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0702,사교육 참여,학생,"사교육 참여 유형 - 1)국어, 영어, 수학 등 주요교과",binary,Y,8884,0,0.7652,0.4239,1.0,1.0,1.0,,,,76.52
ST_PRIVED_TYPE_01,2025,2주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0702,사교육 참여,학생,"사교육 참여 유형 - 1)국어, 영어, 수학 등 주요교과",binary,Y,5173,0,0.7572,0.4288,1.0,1.0,1.0,,,,75.72
ST_PRIVED_TYPE_02,2021,1주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0702,사교육 참여,학생,사교육 참여 유형 - 2)영어를 제외한 외국어,binary,Y,8884,0,0.0595,0.2367,0.0,0.0,0.0,,,,5.95
ST_PRIVED_TYPE_02,2025,2주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0702,사교육 참여,학생,사교육 참여 유형 - 2)영어를 제외한 외국어,binary,Y,5173,0,0.0406,0.1974,0.0,0.0,0.0,,,,4.06
ST_PRIVED_TYPE_03,2021,1주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0702,사교육 참여,학생,사교육 참여 유형 - 3)예체능,binary,Y,8884,0,0.1862,0.3893,0.0,0.0,0.0,,,,18.62
ST_PRIVED_TYPE_03,2025,2주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0702,사교육 참여,학생,사교육 참여 유형 - 3)예체능,binary,Y,5173,0,0.167,0.373,0.0,0.0,0.0,,,,16.7
PR_TALK_01,2021,1주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 자녀와 대화 시간,likert,Y,5948,0,4.1086,1.4187,4.0,3.0,6.0,,62.17,39.53,
PR_TALK_01,2025,2주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 자녀와 대화 시간,likert,Y,1482,0,4.3435,1.3799,4.0,3.0,6.0,,66.87,45.61,
PR_TALK_02,2021,1주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 1)공부,binary,Y,4413,1535,1.0,0.0,1.0,1.0,1.0,,,,100.0
PR_TALK_02,2025,2주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 1)공부,binary,Y,1482,0,0.6215,0.4852,1.0,0.0,1.0,,,,62.15
PR_TALK_03,2021,1주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 2)용돈,binary,Y,1875,4073,1.0,0.0,1.0,1.0,1.0,,,,100.0
PR_TALK_03,2025,2주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 2)용돈,binary,Y,1482,0,0.2476,0.4318,0.0,0.0,0.0,,,,24.76
PR_TALK_04,2021,1주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 3)건강,binary,Y,3290,2658,1.0,0.0,1.0,1.0,1.0,,,,100.0
PR_TALK_04,2025,2주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 3)건강,binary,Y,1482,0,0.3313,0.4708,0.0,0.0,1.0,,,,33.13
PR_TALK_05,2021,1주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 4)진로,binary,Y,4470,1478,1.0,0.0,1.0,1.0,1.0,,,,100.0
PR_TALK_05,2025,2주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 4)진로,binary,Y,1482,0,0.5655,0.4959,1.0,0.0,1.0,,,,56.55
PR_TALK_06,2021,1주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 5)학교생활,binary,N,4677,1271,1.0,0.0,1.0,1.0,1.0,,,,100.0
PR_TALK_06,2025,2주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 5)학교생활,binary,N,369,1113,0.0,0.0,0.0,0.0,0.0,,,,0.0
PR_TALK_07,2021,1주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 6)친구관계,binary,N,4628,1320,1.0,0.0,1.0,1.0,1.0,,,,100.0
PR_TALK_07,2025,2주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 6)친구관계,binary,N,521,961,0.0,0.0,0.0,0.0,0.0,,,,0.0
ST_CULTURE_01,2021,1주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 가족_1)과학관이나 박람회 관람,likert,Y,8884,0,1.4396,0.783,1.0,1.0,2.0,,14.65,9.42,
ST_CULTURE_01,2025,2주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 가족_1)과학관이나 박람회 관람,likert,Y,4118,1055,1.4961,0.7669,1.0,1.0,2.0,,16.54,9.23,
ST_CULTURE_02,2021,1주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 가족_2)미술관이나 박물관 관람,likert,Y,8884,0,1.5223,0.8349,1.0,1.0,2.0,,17.41,11.68,
ST_CULTURE_02,2025,2주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 가족_2)미술관이나 박물관 관람,likert,Y,4118,1055,1.6224,0.8086,1.0,1.0,2.0,,20.75,11.85,
ST_CULTURE_03,2021,1주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 가족_3)공연이나 음악회 관람,likert,Y,8884,0,1.5427,0.8382,1.0,1.0,2.0,,18.09,12.13,
ST_CULTURE_03,2025,2주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 가족_3)공연이나 음악회 관람,likert,Y,4118,1055,1.7256,0.8282,2.0,1.0,2.0,,24.19,14.28,
ST_CULTURE_04,2021,1주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 가족_4)서점이나 도서관 방문,likert,조건부,8884,0,1.9645,1.0515,2.0,1.0,3.0,,32.15,27.34,
ST_CULTURE_04,2025,2주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 가족_4)서점이나 도서관 방문,likert,조건부,4118,1055,2.5029,1.1162,2.0,2.0,4.0,,50.1,45.87,
ST_CULTURE_05,2021,1주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 가족_5)기타,likert,Y,8884,0,2.0343,1.1626,2.0,1.0,3.0,,34.48,30.79,
ST_CULTURE_05,2025,2주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 가족_5)기타,likert,Y,4118,1055,1.7171,1.1024,1.0,1.0,2.0,,23.9,21.76,
ST_CULTURE_06,2021,1주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 친구_1)과학관이나 박람회 관람,likert,Y,8884,0,1.2125,0.5516,1.0,1.0,1.0,,7.08,4.03,
ST_CULTURE_06,2025,2주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 친구_1)과학관이나 박람회 관람,likert,Y,4118,1055,1.255,0.5857,1.0,1.0,1.0,,8.5,4.2,
ST_CULTURE_07,2021,1주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 친구_2)미술관이나 박물관 관람,likert,Y,8884,0,1.2578,0.5905,1.0,1.0,1.0,,8.59,4.63,
ST_CULTURE_07,2025,2주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 친구_2)미술관이나 박물관 관람,likert,Y,4118,1055,1.3167,0.6344,1.0,1.0,1.0,,10.56,5.12,
ST_CULTURE_08,2021,1주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 친구_3)공연이나 음악회 관람,likert,Y,8884,0,1.4141,0.7261,1.0,1.0,2.0,,13.8,8.73,
ST_CULTURE_08,2025,2주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 친구_3)공연이나 음악회 관람,likert,Y,4118,1055,1.5918,0.7797,1.0,1.0,2.0,,19.73,10.88,
ST_CULTURE_09,2021,1주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 친구_4)서점이나 도서관 방문,likert,조건부,8884,0,1.7653,0.9568,1.0,1.0,2.0,,25.51,20.51,
ST_CULTURE_09,2025,2주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 친구_4)서점이나 도서관 방문,likert,조건부,4118,1055,2.2989,1.1319,2.0,1.0,3.0,,43.3,38.39,
ST_CULTURE_10,2021,1주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 친구_5)기타,likert,Y,8884,0,1.9967,1.2016,1.0,1.0,3.0,,33.22,30.46,
ST_CULTURE_10,2025,2주기,경기학교교육실태조사,중학교,C07,교육격차·가정배경,S0704,문화활동 경험,학생,가족/친구 동반 문화 활동 - 친구_5)기타,likert,Y,4118,1055,1.6889,1.1295,1.0,1.0,2.0,,22.96,21.64,
ST_STU_GOV_01,2021,1주기,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,학생,학생자치 활성화 - 1)학생 의견 수렴,likert,Y,8884,0,3.4831,0.9674,3.0,3.0,4.0,,62.08,49.86,
ST_STU_GOV_01,2025,2주기,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,학생,학생자치 활성화 - 1)학생 의견 수렴,likert,Y,5173,0,3.4866,1.0439,4.0,3.0,4.0,,62.16,50.49,
ST_STU_GOV_02,2021,1주기,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,학생,학생자치 활성화 - 2)학생 의견 전달,likert,Y,8884,0,3.4644,0.9564,3.0,3.0,4.0,,61.61,47.84,
ST_STU_GOV_02,2025,2주기,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,학생,학생자치 활성화 - 2)학생 의견 전달,likert,Y,5173,0,3.4821,1.0483,3.0,3.0,4.0,,62.05,49.49,
ST_STU_GOV_03,2021,1주기,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,학생,학생자치 활성화 - 3)의견 실현 결과 공유,likert,조건부,8884,0,3.2342,0.9986,3.0,3.0,4.0,,55.86,36.21,
ST_STU_GOV_03,2025,2주기,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,학생,학생자치 활성화 - 3)의견 실현 결과 공유,likert,조건부,5173,0,3.3325,1.1067,3.0,3.0,4.0,,58.31,43.4,
ST_STU_GOV_04,2021,1주기,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,학생,학생자치 활성화 - 4)학교행사 기획·안내,likert,Y,8884,0,3.5116,0.9573,3.5,3.0,4.0,,62.79,50.0,
ST_STU_GOV_04,2025,2주기,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,학생,학생자치 활성화 - 4)학교행사 기획·안내,likert,Y,5173,0,3.624,1.0009,4.0,3.0,4.0,,65.6,55.87,
TR_COUNCIL_01,2021,1주기,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 1)학교운영위원회,likert,Y,5189,0,4.3914,0.7019,5.0,4.0,5.0,,84.79,89.44,
TR_COUNCIL_01,2025,2주기,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 1)학교운영위원회,likert,Y,2800,0,4.05,0.807,4.0,4.0,5.0,,76.25,77.46,
TR_COUNCIL_02,2021,1주기,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 2)학년 협의회,likert,Y,5189,0,4.4421,0.6961,5.0,4.0,5.0,,86.05,90.56,
TR_COUNCIL_02,2025,2주기,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 2)학년 협의회,likert,Y,2800,0,4.2639,0.8103,4.0,4.0,5.0,,81.6,84.32,
TR_COUNCIL_03,2021,1주기,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 3)교과 협의회,likert,Y,5189,0,4.4203,0.7019,5.0,4.0,5.0,,85.51,90.27,
TR_COUNCIL_03,2025,2주기,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 3)교과 협의회,likert,Y,2800,0,4.1811,0.8229,4.0,4.0,5.0,,79.53,81.75,
TR_COUNCIL_04,2021,1주기,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 4)교직원 협의회,likert,Y,5189,0,4.4363,0.7055,5.0,4.0,5.0,,85.91,90.33,
TR_COUNCIL_04,2025,2주기,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 4)교직원 협의회,likert,Y,2800,0,4.1518,0.8407,4.0,4.0,5.0,,78.79,80.68,
TR_COUNCIL_05,2021,1주기,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 5)교사 동호회,likert,Y,5189,0,3.2976,1.3098,3.0,2.0,4.0,,57.44,47.02,
TR_COUNCIL_05,2025,2주기,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 5)교사 동호회,likert,Y,2800,0,3.3636,1.1825,3.0,3.0,4.0,,59.09,48.36,
TR_COUNCIL_06,2021,1주기,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 6)학생자치회,likert,Y,5189,0,4.2802,0.7701,4.0,4.0,5.0,,82.01,84.76,
TR_COUNCIL_06,2025,2주기,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 6)학생자치회,likert,Y,2800,0,4.1093,0.8704,4.0,4.0,5.0,,77.73,78.29,
TR_COUNCIL_07,2021,1주기,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 7)학생 동아리,likert,Y,5189,0,4.1964,0.8212,4.0,4.0,5.0,,79.91,81.65,
TR_COUNCIL_07,2025,2주기,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 7)학생 동아리,likert,Y,2800,0,4.0293,0.8435,4.0,4.0,5.0,,75.73,75.11,
TR_COUNCIL_08,2021,1주기,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 8)학부모회,likert,Y,5189,0,3.8846,0.9163,4.0,3.0,5.0,,72.11,66.83,
TR_COUNCIL_08,2025,2주기,경기학교교육실태조사,중학교,C08,참여·자치,S0801,학생자치,교사,학교 자치회 활성화 - 8)학부모회,likert,Y,2800,0,3.8093,0.8537,4.0,3.0,4.0,,70.23,66.29,
PR_OPEN_SAT_01,2021,1주기,경기학교교육실태조사,중학교,C08,참여·자치,S0802,학부모 참여,학부모,공개수업 만족도 - 1)학교 수업에 대하여 학부모의 의견 수렴,likert,Y,1120,4828,2.9161,0.7188,3.0,3.0,3.0,,63.87,78.39,
PR_OPEN_SAT_01,2025,2주기,경기학교교육실태조사,중학교,C08,참여·자치,S0802,학부모 참여,학부모,공개수업 만족도 - 1)학교 수업에 대하여 학부모의 의견 수렴,likert,Y,614,868,3.0423,0.6793,3.0,3.0,3.0,,68.08,85.18,
PR_OPEN_SAT_02,2021,1주기,경기학교교육실태조사,중학교,C08,참여·자치,S0802,학부모 참여,학부모,공개수업 만족도 - 2)교사의 수업과 자녀의 수업태도에 대한 학부모의 이해 증진,likert,Y,1120,4828,3.1259,0.6503,3.0,3.0,4.0,,70.86,87.77,
PR_OPEN_SAT_02,2025,2주기,경기학교교육실태조사,중학교,C08,참여·자치,S0802,학부모 참여,학부모,공개수업 만족도 - 2)교사의 수업과 자녀의 수업태도에 대한 학부모의 이해 증진,likert,Y,614,868,3.2101,0.6586,3.0,3.0,4.0,,73.67,91.21,
PR_OPEN_SAT_03,2021,1주기,경기학교교육실태조사,중학교,C08,참여·자치,S0802,학부모 참여,학부모,공개수업 만족도 - 3)학교교육에 대한 학부모의 참여와 관심증가,likert,Y,1120,4828,3.075,0.6451,3.0,3.0,3.0,,69.17,86.25,
PR_OPEN_SAT_03,2025,2주기,경기학교교육실태조사,중학교,C08,참여·자치,S0802,학부모 참여,학부모,공개수업 만족도 - 3)학교교육에 대한 학부모의 참여와 관심증가,likert,Y,614,868,3.145,0.6711,3.0,3.0,4.0,,71.5,87.95,
PR_PARTICIP_08,2021,1주기,경기학교교육실태조사,중학교,C08,참여·자치,S0802,학부모 참여,학부모,학교활동 참여 - 7)공개수업 참석,likert,Y,5948,0,1.1696,0.419,1.0,1.0,1.0,,5.65,0.92,
PR_PARTICIP_08,2025,2주기,경기학교교육실태조사,중학교,C08,참여·자치,S0802,학부모 참여,학부모,학교활동 참여 - 7)공개수업 참석,likert,Y,1482,0,1.525,0.7565,1.0,1.0,2.0,,17.5,8.03,
TR_DECISION_01,2021,1주기,경기학교교육실태조사,중학교,C08,참여·자치,S0803,교사 참여·의사결정,교사,참여적 의사결정(구:교사의견 반영) - 1)학교 교육목표 설정,likert,Y,5189,0,3.7533,0.8944,4.0,3.0,4.0,,68.83,64.64,
TR_DECISION_01,2025,2주기,경기학교교육실태조사,중학교,C08,참여·자치,S0803,교사 참여·의사결정,교사,참여적 의사결정(구:교사의견 반영) - 1)학교 교육목표 설정,likert,Y,2800,0,3.7554,0.904,4.0,3.0,4.0,,68.88,66.07,
TR_DECISION_02,2021,1주기,경기학교교육실태조사,중학교,C08,참여·자치,S0803,교사 참여·의사결정,교사,참여적 의사결정(구:교사의견 반영) - 2)교수·학습 자료 선정,likert,Y,5189,0,4.1299,0.7645,4.0,4.0,5.0,,78.25,82.27,
TR_DECISION_02,2025,2주기,경기학교교육실태조사,중학교,C08,참여·자치,S0803,교사 참여·의사결정,교사,참여적 의사결정(구:교사의견 반영) - 2)교수·학습 자료 선정,likert,Y,2800,0,4.1721,0.7652,4.0,4.0,5.0,,79.3,84.11,
TR_DECISION_03,2021,1주기,경기학교교육실태조사,중학교,C08,참여·자치,S0803,교사 참여·의사결정,교사,참여적 의사결정(구:교사의견 반영) - 3)수업 운영 방식 결정,likert,Y,5189,0,4.1659,0.7881,4.0,4.0,5.0,,79.15,82.75,
TR_DECISION_03,2025,2주기,경기학교교육실태조사,중학교,C08,참여·자치,S0803,교사 참여·의사결정,교사,참여적 의사결정(구:교사의견 반영) - 3)수업 운영 방식 결정,likert,Y,2800,0,4.2107,0.8225,4.0,4.0,5.0,,80.27,83.07,
TR_DECISION_04,2021,1주기,경기학교교육실태조사,중학교,C08,참여·자치,S0803,교사 참여·의사결정,교사,참여적 의사결정(구:교사의견 반영) - 4)교육과정 편성 및 운영,likert,Y,5189,0,3.9493,0.8511,4.0,3.0,5.0,,73.73,74.12,
TR_DECISION_04,2025,2주기,경기학교교육실태조사,중학교,C08,참여·자치,S0803,교사 참여·의사결정,교사,참여적 의사결정(구:교사의견 반영) - 4)교육과정 편성 및 운영,likert,Y,2800,0,3.9132,0.8934,4.0,3.0,5.0,,72.83,72.18,
TR_DECISION_05,2021,1주기,경기학교교육실태조사,중학교,C08,참여·자치,S0803,교사 참여·의사결정,교사,참여적 의사결정(구:교사의견 반영) - 5)교원 업무 조직 및 업무 분장,likert,Y,5189,0,3.6535,0.9922,4.0,3.0,4.0,,66.34,61.09,
TR_DECISION_05,2025,2주기,경기학교교육실태조사,중학교,C08,참여·자치,S0803,교사 참여·의사결정,교사,참여적 의사결정(구:교사의견 반영) - 5)교원 업무 조직 및 업무 분장,likert,Y,2800,0,3.5329,1.0053,4.0,3.0,4.0,,63.32,56.07,
TR_DECISION_06,2021,1주기,경기학교교육실태조사,중학교,C08,참여·자치,S0803,교사 참여·의사결정,교사,참여적 의사결정(구:교사의견 반영) - 6)학교 예산 편성,likert,Y,5189,0,3.816,0.8893,4.0,3.0,4.0,,70.4,67.37,
TR_DECISION_06,2025,2주기,경기학교교육실태조사,중학교,C08,참여·자치,S0803,교사 참여·의사결정,교사,참여적 의사결정(구:교사의견 반영) - 6)학교 예산 편성,likert,Y,2800,0,3.7493,0.8946,4.0,3.0,4.0,,68.73,65.5,
TR_DECISION_07,2021,1주기,경기학교교육실태조사,중학교,C08,참여·자치,S0803,교사 참여·의사결정,교사,참여적 의사결정(구:교사의견 반영) - 7)학교 규칙이나 규정 제정 및 개정,likert,Y,5189,0,3.7934,0.8797,4.0,3.0,4.0,,69.84,66.1,
TR_DECISION_07,2025,2주기,경기학교교육실태조사,중학교,C08,참여·자치,S0803,교사 참여·의사결정,교사,참여적 의사결정(구:교사의견 반영) - 7)학교 규칙이나 규정 제정 및 개정,likert,Y,2800,0,3.8404,0.8636,4.0,3.0,4.0,,71.01,69.93,
PR_SAT_TOTAL_01,2021,1주기,경기학교교육실태조사,중학교,C09,만족도,S0901,전반적 만족도,학부모,학교에 대한 전반적인 만족도 - 현재 자녀가 다니는 학교에 어느 정도 만족하는지,likert,Y,5948,0,3.6298,0.7978,4.0,3.0,4.0,,65.74,57.95,
PR_SAT_TOTAL_01,2025,2주기,경기학교교육실태조사,중학교,C09,만족도,S0901,전반적 만족도,학부모,학교에 대한 전반적인 만족도 - 현재 자녀가 다니는 학교에 어느 정도 만족하는지,likert,Y,1482,0,3.6916,0.806,4.0,3.0,4.0,,67.29,61.0,
ST_SAT_TOTAL_01,2021,1주기,경기학교교육실태조사,중학교,C09,만족도,S0901,전반적 만족도,학생,전반적인 만족도 - 현재 다니는 학교에 어느 정도 만족하는지,likert,Y,8884,0,3.5589,0.9726,4.0,3.0,4.0,,63.97,55.25,
ST_SAT_TOTAL_01,2025,2주기,경기학교교육실태조사,중학교,C09,만족도,S0901,전반적 만족도,학생,전반적인 만족도 - 현재 다니는 학교에 어느 정도 만족하는지,likert,Y,5173,0,3.5482,1.0615,4.0,3.0,4.0,,63.71,54.67,
TR_SAT_JOB_01,2021,1주기,경기학교교육실태조사,중학교,C09,만족도,S0901,전반적 만족도,교사,교직만족도/학교만족도 - 1)나는 교사라는 직업에 만족한다,likert,Y,5189,0,4.1079,0.8551,4.0,4.0,5.0,,77.7,79.73,
TR_SAT_JOB_01,2025,2주기,경기학교교육실태조사,중학교,C09,만족도,S0901,전반적 만족도,교사,교직만족도/학교만족도 - 1)나는 교사라는 직업에 만족한다,likert,Y,2800,0,3.9171,0.9327,4.0,3.0,5.0,,72.93,73.36,
TR_SAT_JOB_02,2021,1주기,경기학교교육실태조사,중학교,C09,만족도,S0901,전반적 만족도,교사,교직만족도/학교만족도 - 2)나는 교사로서 하는 업무에 만족한다,likert,Y,5189,0,3.8441,0.9906,4.0,3.0,5.0,,71.1,67.99,
TR_SAT_JOB_02,2025,2주기,경기학교교육실태조사,중학교,C09,만족도,S0901,전반적 만족도,교사,교직만족도/학교만족도 - 2)나는 교사로서 하는 업무에 만족한다,likert,Y,2800,0,3.6043,1.0428,4.0,3.0,4.0,,65.11,58.36,
TR_SAT_JOB_03,2021,1주기,경기학교교육실태조사,중학교,C09,만족도,S0901,전반적 만족도,교사,교직만족도/학교만족도 - 3)다시 직업을 선택하더라도 교사가 될 것이다,likert,Y,5189,0,3.6412,1.1672,4.0,3.0,5.0,,66.03,58.89,
TR_SAT_JOB_03,2025,2주기,경기학교교육실태조사,중학교,C09,만족도,S0901,전반적 만족도,교사,교직만족도/학교만족도 - 3)다시 직업을 선택하더라도 교사가 될 것이다,likert,Y,2800,0,3.2621,1.246,3.0,2.0,4.0,,56.55,45.71,
TR_SAT_JOB_04,2021,1주기,경기학교교육실태조사,중학교,C09,만족도,S0901,전반적 만족도,교사,교직만족도/학교만족도 - 4)나는 우리 학교에서 기대감을 갖고 하루하루를 생활한다,likert,Y,5189,0,3.7156,1.0469,4.0,3.0,5.0,,67.89,60.92,
TR_SAT_JOB_04,2025,2주기,경기학교교육실태조사,중학교,C09,만족도,S0901,전반적 만족도,교사,교직만족도/학교만족도 - 4)나는 우리 학교에서 기대감을 갖고 하루하루를 생활한다,likert,Y,2800,0,3.4282,1.093,3.0,3.0,4.0,,60.71,49.71,
TR_SAT_JOB_05,2021,1주기,경기학교교육실태조사,중학교,C09,만족도,S0901,전반적 만족도,교사,교직만족도/학교만족도 - 5)우리 학교에 대해 긍지를 느낀다,likert,Y,5189,0,3.8273,1.0063,4.0,3.0,5.0,,70.68,66.26,
TR_SAT_JOB_05,2025,2주기,경기학교교육실태조사,중학교,C09,만족도,S0901,전반적 만족도,교사,교직만족도/학교만족도 - 5)우리 학교에 대해 긍지를 느낀다,likert,Y,2800,0,3.5986,1.0495,4.0,3.0,4.0,,64.96,57.14,
TR_SAT_JOB_06,2021,1주기,경기학교교육실태조사,중학교,C09,만족도,S0901,전반적 만족도,교사,교직만족도/학교만족도 - 6)우리 학교에서의 교직 생활은 나 자신의 발전에 도움이 된다,likert,Y,5189,0,3.9493,0.9495,4.0,3.0,5.0,,73.73,72.69,
TR_SAT_JOB_06,2025,2주기,경기학교교육실태조사,중학교,C09,만족도,S0901,전반적 만족도,교사,교직만족도/학교만족도 - 6)우리 학교에서의 교직 생활은 나 자신의 발전에 도움이 된다,likert,Y,2800,0,3.7821,0.9936,4.0,3.0,4.0,,69.55,66.71,
PR_SAT_DETAIL_01,2021,1주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,학부모,학교에 대한 세부적인 만족도 - 1)자녀의 학습능력을 잘 길러주고 있다,likert,Y,5948,0,3.4511,0.7781,3.0,3.0,4.0,,61.28,46.45,
PR_SAT_DETAIL_01,2025,2주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,학부모,학교에 대한 세부적인 만족도 - 1)자녀의 학습능력을 잘 길러주고 있다,likert,Y,1482,0,3.5209,0.7584,4.0,3.0,4.0,,63.02,50.54,
PR_SAT_DETAIL_02,2021,1주기,경기학교교육실태조사,중학교,C09,만족도,S0902,세부 만족도,학부모,학교에 대한 세부적인 만족도 - 2)자녀의 특기와 적성을 잘 계발해주고 있다,likert,Y,5948,0,3.2229,0.8382,3.0,3.0,4.0,,55.57,33.96,
